,job_id,job_name,job_location,job_age,job_posting_description,job_salary_range,job_salary_estimate_type,company,company_total_rating,proportion_reviewers_recommend_company,company_individual_ratings,company_type_size_sector_industry_yearFounded
77,1008793565574,Backend Engineer (Big Data) - Data Platform,Singapore,8d,"Responsibilities

About TikTok
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul, and Tokyo.

Why Join Us",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
78,1008758289097,Senior Data Engineer,Singapore,28d,"About the job

Well-known engineering firm is expanding their data engineering team. They are hiring for an enthusiastic Senior Data Engineer to join their dynamic team.

Your future role:
Document data pipelines and system configurations, making it easier for others to understand and work with the data infrastructure.
Integrate data from multiple sources to provide a unified view of the data.",SGD 6K - SGD 8K (Employer est.),(Employer est.),KINGFISHER RECRUITMENT (SINGAPORE) PTE. LTD.5.0 ★,5.0,100 %,"['Career Opportunities', '5.0', 'Comp & Benefits', '3.6', 'Culture & Values', '5.0', 'Senior Management', '4.3', 'Work/Life Balance', '4.0']","['Company - Private', 'Unknown', None, None, None]"
79,1008635541619,Data Engineer,Singapore,30d+,"About Picos
As a next-generation technology company, we aim to power the digital infrastructures of the future. We’re driven by a vision of enabling people, fintech, banks and governments to unlock their collective potential. We believe that access to technology and resources should not be a privilege, but a basic right. Join us in the pursuit of a more equitable and empowering future!

Working in Picos
When we combine the best parts of startup culture with finance professionalism, we get zero bureaucracy, innovation, excellence and integrity. This means you will learn quickly to be independent and be responsible for your projects while getting advice and guidance from fellow professionals. This also means having the optimal environment and tools for you to excel in and enjoy your craft – flexible working hours, tastefully-designed office, and no more uninspiring work laptops (think Macbooks or Thinkpads for Windows/Linux).",SGD 6K - SGD 8K (Employer est.),(Employer est.),PICOS TECHNOLOGY PTE. LTD.,5.0,100 %,"['Career Opportunities', '5.0', 'Comp & Benefits', '5.0', 'Culture & Values', '5.0', 'Senior Management', '5.0', 'Work/Life Balance', '5.0']","['Company - Public', '1 to 50 Employees', 'Information Technology', 'Software Development', '2023']"
80,1008763169326,"Computer Vision Engineer, Data Monetization Technology",Singapore,24d,"Responsibilities
1. Be responsible for business content understanding of ads, e-commerce, short video, live streaming, and other related content understanding, including images, text, video, audio, etc.
2. Be responsible for data mining, feature engineering, and building machine learning models to build monetization ecology.
3. Optimize model computation efficiency and improve model stability when facing tens of millions of business data and restricted resources.
4. Based on billion scale business data, explore and implement various cutting-edge technologies, such as pre-training, self-supervised learning, few-shot learning, etc.",SGD 7K - SGD 13K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
81,1008808058782,Data Engineer (109),Singapore,1d,"Requirement
Diploma/Degree in Information Technology or equivalent
At least 4 years of experience in Data Engineering using Python Programming
Skills on Data Pipeline/ ETL Tools/AWS Cloud service, Pyspark/DevOps
Responsibilities
To design and develop comprehensive Cloud Computing solutions on the AWS platform
Monitoring health of Amazon EC2 instances and other AWS services
Implementing AWS Infrastructure services
Integrate various CI/CD tool and automate the entire software release process using Jenkins
Designing, deploying the large-scale applications on Hybrid-cloud environment",SGD 6K - SGD 8K (Employer est.),(Employer est.),IT CONSULTANCY & SERVICES PTE LTD3.9 ★,3.9,78 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.3', 'Culture & Values', '3.7', 'Senior Management', '3.6', 'Work/Life Balance', '3.6']","['Contract', 'Unknown', None, None, None]"
82,1008713967987,Data Engineer,Singapore,30d+,"RegASK is a digital platform, using artificial intelligence for augmenting regulatory research. Our technology routinely monitors, anticipates and reports updates or changes to relevant regulations, providing instant alerts. Our platform also allows us to zero-in on applicable regulations to identify and analyse any gaps in the compliance of a product.

We are looking for an experienced data engineer to join our team. You will use various methods to transform raw data into useful data systems. For example, you’ll create algorithms and conduct statistical analysis. To succeed in this data engineering position, you should have strong analytical skills and the ability to combine data from different sources.",SGD 7K - SGD 8K (Employer est.),(Employer est.),REGASK PTE. LTD.,1.5,N/A,"['Career Opportunities', '1.5', 'Comp & Benefits', '1.0', 'Culture & Values', '1.0', 'Senior Management', '1.0', 'Work/Life Balance', '4.0']","['Subsidiary or Business Segment', '1 to 50 Employees', 'Management & Consulting', 'Business Consulting', '2017']"
83,1008771118740,Azure Data Engineer,Singapore,20d,"Professional Development Opportunity
Career Advancement with Stable Organisation
About Our Client
Our client, a leading real estate development company known for its exceptional expertise in the property industry . The company has a strong reputation for delivering high-quality residential, commercial, and mixed-use projects.
Job Description
As a Data Engineer , you are responsible for:",SGD 7K - SGD 9K (Employer est.),(Employer est.),MICHAEL PAGE INTERNATIONAL PTE LTD4.3 ★,4.3,63 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.7', 'Culture & Values', '3.5', 'Senior Management', '3.3', 'Work/Life Balance', '3.4']","['Company - Private', '201 to 500 Employees', 'Management & Consulting', 'Security & Protective', None]"
84,1008772782597,Data Engineer (ART-855),Singapore,18d,"Project Summary
Supporting and enhancing existing ETL projects for IIG EIS team.

Job Requirements:
Must-have skills:
At least 4 years of relevant experience in data engineering or backend development, and hands on experience in solution designing, software testing and production support.
Experience or knowledge in one or more of the following technologies is advantageous:",SGD 8K - SGD 9K (Employer est.),(Employer est.),FPT ASIA PACIFIC PTE. LTD.3.1 ★,3.1,48 %,"['Career Opportunities', '3.1', 'Comp & Benefits', '3.1', 'Culture & Values', '2.7', 'Senior Management', '2.6', 'Work/Life Balance', '2.2']","['Company - Private', '201 to 500 Employees', 'Information Technology', 'Information Technology Support Services', '2007']"
85,1008766455169,Senior Engineer (Big Data),Singapore,22d,"Job Description
Experience in designing, creating, and managing large-scale data processing systems.
Ensure that systems can operate quickly, safely, and efficiently when processing, analysing, and interpreting large amounts of data.
Create and optimize the cloud/self-built Big-data platform to ensure the efficiency of data storage and management.
Understand business needs and design Big Data solutions that meet those needs.
Define company data standards and policies, implement data quality control, achieve security and compliance.
Specific Requirements",SGD 8K - SGD 12K (Employer est.),(Employer est.),BGC GROUP PTE. LTD.3.7 ★,3.7,49 %,"['Career Opportunities', '3.1', 'Comp & Benefits', '3.0', 'Culture & Values', '3.3', 'Senior Management', '3.2', 'Work/Life Balance', '3.6']","['Company - Public', '51 to 200 Employees', 'Human Resources & Staffing', 'HR Consulting', '2005']"
86,1008764382979,Data Engineer,Singapore,23d,"At least 4 years of relevant experience in data engineering or backend development, and hands on experience in solution designing, software testing and production support.
Experience or knowledge in one or more of the following technologies is advantageous:
Database and Big Data Platforms – Oracle, MS SQL, Snowflake, JDBC/ODBC
Programming and Scripting – Python, Java, REST API
AWS services – S3, Airflow, Glue, SQS, SNS
React.JS and other JavaScript framework/libraries
Experience in maintaining high-quality design and code integrity.
Good at working with details and is meticulous for operations.
Good understanding of data modeling concepts and able to design various components of data model and data engineering solution.",SGD 5K - SGD 7K (Employer est.),(Employer est.),LYNEER CORP (SINGAPORE) PTE. LTD.3.8 ★,3.8,56 %,"['Career Opportunities', '3.4', 'Comp & Benefits', '2.9', 'Culture & Values', '3.5', 'Senior Management', '3.2', 'Work/Life Balance', '3.4']","['Company - Private', '201 to 500 Employees', 'Human Resources & Staffing', 'HR Consulting', '2010']"
87,1008784358176,Senior Data Engineer,Singapore,13d,"Responsibilities:
Design, develop and automate large scale, high-performance distributed data processing systems (batch and/or real-time streaming) that meet both functional and non-functional requirements
Deliver high level & detailed design to ensure that the solution meet business requirements and align to the data architecture principles and technology stacks
Partner with business domain experts, data scientists, and solution designers to identify relevant data-assets, domain data model and data solutions. Collaborate with product data engineers to coordinate backlog feature development of data pipelines patterns and capabilities
Own and lead data engineering projects; data pipelines delivery with reliable, efficient, testable, & maintainable artifacts, involves ingest & process data from a large number and variety of data sources
Build, optimize and contribute to shared Data Engineering Frameworks and tooling, Data Products & standards to improve the productivity and quality of output for Data Engineers",SGD 6K - SGD 11K (Employer est.),(Employer est.),SINGAPORE TELECOMMUNICATIONS LIMITED3.9 ★,3.9,80 %,"['Career Opportunities', '3.8', 'Comp & Benefits', '3.6', 'Culture & Values', '3.8', 'Senior Management', '3.6', 'Work/Life Balance', '3.7']","['Company - Public', '10000+ Employees', 'Telecommunications', 'Telecommunications Services', '1879']"
88,1008770011613,Assistant Engineer (Data Analytics),Singapore,21d,"Responsibilities
Assist in the coordination and execution of departmental functions, ensuring smooth operations and timely completion of tasks.
Collaborate with team members to gather, organize, and analyse data from various sources, including internal databases, spreadsheets, and external systems.
Conduct comprehensive data analysis using advanced techniques to identify trends, patterns, and correlations, and generate valuable insights for decision making.
Prepare and present reports, summaries, and visualizations of data analysis findings to departmental stakeholders, providing actionable recommendations.
Liaise closely with Engineering and Procurement on materials preparation and logistics arrangement, checking the delivered paint materials with batch numbers and ensuring the paint is as per specification before storage",SGD 3K - SGD 4K (Employer est.),(Employer est.),SEATRIUM LIMITED,2.7,45 %,"['Career Opportunities', '2.9', 'Comp & Benefits', '2.5', 'Culture & Values', '3.0', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Public', '10000+ Employees', None, None, None]"
89,1008766453894,Data Engineer,Singapore,22d,"Job Responsibilities:
Responsible for analyzing data requirements and provide data technology solution for business departments.
Responsible for data integration between business system and big data platform, build data warehouse.
Responsible for business data ETL development, offline and real-time data development on current big data platform.
Responsible for big data application monitoring ,diagnosis, maintenance and data problem solving.
Responsible for big data framework and data analysis system architecture, technology selection , optimize big data development process, and design big data platform system.",SGD 4K - SGD 8K (Employer est.),(Employer est.),ROADGET BUSINESS PTE. LTD.3.0 ★,3.0,N/A,"['Career Opportunities', '1.0', 'Comp & Benefits', '2.0', 'Culture & Values', '2.0', 'Senior Management', '1.0', 'Work/Life Balance', '4.0']","['Company - Public', 'Unknown', None, None, None]"
90,1008761803440,Data Engineer,Singapore,25d,"Job Summary

A great opportunity as a Data Engineer to work in cloud based data engineering and data management within the financial sector.

Mandatory Skill-set
Bachelor's Degree in Computer Science or equivalent;
Minimum 3 years of experience in data engineering or software engineering;",SGD 7K - SGD 9K (Employer est.),(Employer est.),SCIENTE INTERNATIONAL PTE. LTD.3.5 ★,3.5,75 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.1', 'Culture & Values', '3.6', 'Senior Management', '3.4', 'Work/Life Balance', '3.4']","[None, None, None, None, None]"
91,1008401379235,"Assistant Director (Data Engineer), Applications of Teaching and Learning Analytics for Students",Singapore,9d,"The NTU education strategy 2025 is leveraging learning analytics to improve teaching and learning. This data engineer position would be critical in ensuring that we are able to achieve our learning analytics strategies and milestones on time.
The role will report to Head of Applications of Teaching and Learning Analytics for Students (ATLAS@NTU) under the Institute for Pedagogical Innovation, Research & Excellence (InsPIRE) and dotted line to Centre for IT Services (CITS) - InfraComm Infrastructure. The incumbent is responsible for supporting the learning analytics efforts at the university. The candidate plays an instrumental role in building an educational data hub with Denodo and the implementation of a new platform to manage machine leaning models.
Key Responsibilities:
Propose effective ways to continuously enhance data quality, governance and performance of educational data hub and data science machine learning platform.
Deploy, fine-tune and maintain Learning Analytics models
Hiring Institution: NTU",,,Nanyang Technological University3.9 ★,3.7,60 %,,"['Company - Private', '501 to 1000 Employees', None, None, None]"
92,1008784359233,Backend Software Engineer - TikTok Live (Data Platform) - Singapore,Singapore,13d,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.
Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.
With the enormous growth of live streaming in recent years, our mission is to inspire real-time interactions and help live streamers connect to people from all corners of the globe. We are looking for passionate and talented engineers to join us to build and optimize a real-time, high-performance, large-scale distributed infrastructure for live streaming in TikTok. You will be deeply involved in the developmental lifecycle of critical product features and collaborate closely with product managers to deliver the best live streaming experience for all live streamers and audience alike.",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
93,1008770011613,Assistant Engineer (Data Analytics),Singapore,21d,"Responsibilities
Assist in the coordination and execution of departmental functions, ensuring smooth operations and timely completion of tasks.
Collaborate with team members to gather, organize, and analyse data from various sources, including internal databases, spreadsheets, and external systems.
Conduct comprehensive data analysis using advanced techniques to identify trends, patterns, and correlations, and generate valuable insights for decision making.
Prepare and present reports, summaries, and visualizations of data analysis findings to departmental stakeholders, providing actionable recommendations.
Liaise closely with Engineering and Procurement on materials preparation and logistics arrangement, checking the delivered paint materials with batch numbers and ensuring the paint is as per specification before storage",SGD 3K - SGD 4K (Employer est.),(Employer est.),SEATRIUM LIMITED,2.7,45 %,"['Career Opportunities', '2.9', 'Comp & Benefits', '2.5', 'Culture & Values', '3.0', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Public', '10000+ Employees', None, None, None]"
94,1008363643736,"Senior Engineer, Data Infrastructure",Singapore,30d+,"Responsibilities:
Database Administration
Act as the Subject Matter Expert for database-related services.
Manage the daily BAU operation of database-related services.
Carry out service monitoring, end-to-end performance correlation, and database performance optimization. Create, review and update system documentation and work instructions to enhance the efficiency of daily operations.
Perform capacity planning to size database resources to meet the demands of application workloads.
Plan, execute, and monitor backup schedules in accordance with business needs and data retention policies.
Hiring Institution: NTU",,,Nanyang Technological University3.9 ★,3.9,69 %,"['Career Opportunities', '3.5', 'Comp & Benefits', '3.4', 'Culture & Values', '3.5', 'Senior Management', '3.4', 'Work/Life Balance', '3.8']","['College / University', '5001 to 10000 Employees', 'Education', 'Colleges & Universities', '1991']"
95,1008772782597,Data Engineer (ART-855),Singapore,18d,"Project Summary
Supporting and enhancing existing ETL projects for IIG EIS team.

Job Requirements:
Must-have skills:
At least 4 years of relevant experience in data engineering or backend development, and hands on experience in solution designing, software testing and production support.
Experience or knowledge in one or more of the following technologies is advantageous:",SGD 8K - SGD 9K (Employer est.),(Employer est.),FPT ASIA PACIFIC PTE. LTD.3.1 ★,3.1,48 %,"['Career Opportunities', '3.1', 'Comp & Benefits', '3.1', 'Culture & Values', '2.7', 'Senior Management', '2.6', 'Work/Life Balance', '2.2']","['Company - Private', '201 to 500 Employees', 'Information Technology', 'Information Technology Support Services', '2007']"
96,1008810125734,DevOps Engineer (Data Centre),Singapore,24h,"Be a Part of Something BIG!
The Data Centre team is looking for a DevOps Engineer to transform operations and scale it out regionally.
Make an Impact by
Comprehending business requirements and be able to map them to software design and implementation with a focus on improving operational readiness for web-based applications
Placing a strong emphasis on building solutions to automate development and operational systems
Developing, architecting, and introducing improvements to a multi-team build/test/deploy system
Researching new development technologies and tools that can help us automate and scale our systems
Implementing scalable systems to automate any systems requiring manual intervention",SGD 5K - SGD 9K (Employer est.),(Employer est.),SINGAPORE TELECOMMUNICATIONS LIMITED3.9 ★,3.9,80 %,"['Career Opportunities', '3.8', 'Comp & Benefits', '3.6', 'Culture & Values', '3.8', 'Senior Management', '3.6', 'Work/Life Balance', '3.7']","['Company - Public', '10000+ Employees', 'Telecommunications', 'Telecommunications Services', '1879']"
97,1008793569398,Frontend Software Engineer (Aeolus) - Data Platform,Singapore,8d,"Responsibilities

TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
98,1008787771050,Backend Software Engineer (Observability Data Engine) - Developer Infrastructure,Singapore,10d,"Responsibilities

About TikTok
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul, and Tokyo.

Why Join Us",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
99,1008793565579,Big Data Engineer (Global Live) - 2024 Start,Singapore,8d,"Responsibilities

TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.",SGD 5K - SGD 10K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
100,1008761803440,Data Engineer,Singapore,25d,"Job Summary

A great opportunity as a Data Engineer to work in cloud based data engineering and data management within the financial sector.

Mandatory Skill-set
Bachelor's Degree in Computer Science or equivalent;
Minimum 3 years of experience in data engineering or software engineering;",SGD 7K - SGD 9K (Employer est.),(Employer est.),SCIENTE INTERNATIONAL PTE. LTD.3.5 ★,3.5,75 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.1', 'Culture & Values', '3.6', 'Senior Management', '3.4', 'Work/Life Balance', '3.4']","['Company - Private', '201 to 500 Employees', 'Information Technology', 'Information Technology Support Services', None]"
